-999	"MyLake model input data time series for Lake 227, accessed from https://github.com/biogeochemistry/ELA_MyLake_model"																															
Year	Month	Day	Global_rad (MJ/m2)	Cloud_cov (-)	Air_temp (deg C)	Relat_hum (%)	Air_press (hPa)	Wind_speed_L227_10m (m/s)	Precipitation (mm/day)	Inflow (m3/day)	Inflow_T (deg C)	Inflow_C	Inflow_S (kg/m3)	Inflow_TP (mg/m3)	Inflow_DOP (mg/m3)	Inflow_Chla (mg/m3)	Inflow_DOC (mg/m3)	Inflow_DIC	Inflow_O	Inflow_NO3 (mg/m3)	Inflow_NH4 (mg/m3)	Inflow_SO4 (mg/m3)	Inflow_Fe2 (mg/m3)	Inflow_Ca2 (mg/m3)	Inflow_pH	Inflow_CH4	Inflow_Fe3	Inflow_Al3	Inflow_SiO4	Inflow_SiO2	Inflow_diatom	Inflow_POC (kg/m3)
1977	1	18	NaN	0.212	-13.1	65	NaN	1.399505044	1	490	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	19	NaN	0.25	-14.15	71	NaN	0.961202425	2.5	1225	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	20	NaN	0.588	-10.55	68	NaN	1.237936694	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	21	NaN	0.462	-16.1	74	NaN	0.814821501	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	22	NaN	0.25	-11.15	73	NaN	2.585093593	5.1	2499	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	23	NaN	0.288	-7.5	66	NaN	1.429427502	0.8	392	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	24	NaN	0.462	-8.05	72	NaN	1.162387334	1.8	882	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	25	NaN	0.875	-10.25	87	NaN	1.90663578	5.8	2842	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	26	NaN	0.788	-26.65	70	NaN	2.836429318	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	27	NaN	0.662	-29.15	69	NaN	1.34567047	1.3	637	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	28	NaN	0.662	-25.85	78	NaN	2.630720495	1.5	735	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	29	NaN	0.875	-21.65	87	NaN	2.561892378	1.5	735	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	30	NaN	0.625	-17.5	81	NaN	2.61579158	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	1	31	NaN	0.75	-16.1	62	NaN	2.161008989	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	1	NaN	1	-13.6	68	NaN	1.268634681	3	1470	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	2	NaN	0.75	-15.25	70	NaN	1.417471444	2.3	1127	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	3	NaN	0.338	-13.05	68	NaN	1.372555443	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	4	NaN	0.25	-21.1	72	NaN	1.833348376	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	5	NaN	0.788	-22.75	75	NaN	1.417471444	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	6	NaN	0.462	-22.2	67	NaN	1.175829821	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	7	NaN	0.625	-15.8	72	NaN	2.029298471	0.5	245	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	8	NaN	0.375	-4.45	71	NaN	1.555063051	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	9	NaN	0.5	-2.8	70	NaN	1.026993057	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	10	NaN	1	-3.1	88	NaN	1.384576128	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	11	NaN	0.962	-1.4	87	NaN	1.277617881	1.5	735	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	12	NaN	0.875	-3.3	88	NaN	2.330009483	0.8	392	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	13	NaN	0.662	-7.8	70	NaN	2.178910762	0.5	245	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	14	NaN	0.625	-16.7	68	NaN	2.160233461	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	15	NaN	0.912	-18.6	68	NaN	1.028479486	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	16	NaN	0.962	-14.2	63	NaN	2.28367168	1	490	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	17	NaN	0.625	-7.5	70	NaN	1.3838006	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	18	NaN	0.712	-13.05	77	NaN	1.671780027	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	19	NaN	0.588	-13.6	71	NaN	0.737527202	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	20	NaN	0.912	-13.35	86	NaN	1.21253815	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	21	NaN	0.875	-8.6	91	NaN	2.077962857	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	22	NaN	0.375	-11.95	71	NaN	2.262732422	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	23	NaN	0.412	-10.8	72	NaN	2.791513317	18.8	9212	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	24	NaN	0.5	-11.65	73	NaN	2.745175514	7.1	3479	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	25	NaN	0.588	-11.65	66	NaN	1.974752996	3.3	1617	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	26	NaN	0.962	-11.4	90	NaN	1.44138356	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	27	NaN	0.838	-11.95	90	NaN	1.739832615	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	2	28	NaN	0.338	-12.25	76	NaN	1.766782216	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	1	NaN	1	-7.8	85	NaN	2.063744843	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	2	NaN	0.712	-7.8	73	NaN	1.06215033	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	3	NaN	0.625	-5.55	67	NaN	2.330785011	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	4	NaN	0.5	-6.4	83	NaN	2.731733027	0.5	245	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	5	NaN	0.375	-2.8	68	NaN	1.605989395	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	6	NaN	0.288	-3.35	67	NaN	1.291771268	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	7	NaN	0.25	-0.25	69	NaN	1.694205714	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	8	NaN	1	5	92	NaN	1.602241009	0	0	8.28	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	9	NaN	0.75	5.55	87	NaN	1.730849415	0	0	8.73	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	10	NaN	0.838	3.3	73	NaN	1.59396871	0	0	6.89	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	11	NaN	0.088	5.25	67	NaN	1.801939489	0	0	8.49	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	12	NaN	0.788	0.55	88	NaN	4.485008129	10.9	5341	4.63	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	13	NaN	1	0.55	91	NaN	1.659823969	0.5	245	4.63	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	14	NaN	0.162	1.4	75	NaN	1.719668885	0	0	5.33	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	15	NaN	0.962	-0.8	89	NaN	1.986709054	2	980	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	16	NaN	1	-6.1	90	NaN	1.812409118	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	17	NaN	0.412	-3.65	84	NaN	1.233477408	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	18	NaN	0.162	-0.55	80	NaN	1.17511892	1	490	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	19	NaN	1	-0.85	84	NaN	2.270940094	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	20	NaN	0.912	-8.05	87	NaN	1.570056594	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	21	NaN	0.088	-9.7	65	NaN	2.145239918	0.5	245	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	22	NaN	0.412	-10.3	84	NaN	2.006872784	2.5	1225	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	23	NaN	0.912	-14.2	85	NaN	0.969410097	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	24	NaN	1	-5.85	89	NaN	2.989014467	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	25	NaN	1	-2.5	82	NaN	2.226799621	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	26	NaN	0.375	0.3	65	NaN	1.009802185	8.1	3969	4.43	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	27	NaN	0.712	4.7	89	946	1.639595611	0	0	8.03	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	28	NaN	0.338	5.8	47	941	2.389143499	0	0	8.94	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	29	NaN	0.375	1.95	65	956	4.970488706	14.5	7105	5.78	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	30	NaN	1	-4.45	87	948	3.215662548	2.5	1225	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	3	31	NaN	0.838	-4.15	84	947	1.683736085	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	1	NaN	1	0.25	88	932	1.455601575	0	0	4.39	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	2	NaN	0.788	0	87	910	2.167730232	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	3	NaN	0.625	-5.85	62	913	1.556614107	2.3	1127	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	4	NaN	0.788	-3.85	69	925	2.549160792	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	5	NaN	0.838	-7.25	78	931	1.581301751	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	6	NaN	0.662	-6.95	86	946	1.407712716	2	980	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	7	NaN	1	-4.15	84	945	1.650840769	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	8	NaN	0.712	-2.25	68	947	1.219259393	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	9	NaN	0.838	9.45	62	952	2.151250261	0	0	11.93	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	10	NaN	0.588	12.8	64	944	1.834123904	0	0	14.68	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	11	NaN	0.588	7.25	77	948	1.914908079	0	0	10.13	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	12	NaN	1	9.45	91	945	1.246144367	0	0	11.93	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	13	NaN	1	5.8	93	928	1.014261471	0	0	8.94	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	14	NaN	0.912	8.3	88	930	2.168441133	0	0	10.99	0	0	40.00	0	0	22560	8000	10000	97	35	7100	110.4837599	1465	4.31	0	24.51624011	0	0	2780	0	0
1977	4	15	NaN	0.25	8.9	65	950	1.394270229	0	0	11.48	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	16	NaN	0	13.6	83	953	0.973869384	2	980	15.33	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	17	NaN	0	14.15	82	952	1.454115146	1.3	637	15.78	0	0	40.00	0	0	21780	8000	10000	79	60	7400	159.5876532	1515	4.42	0	35.41234682	0	0	3105	0	0
1977	4	18	NaN	0.588	8.05	76	945	2.239531207	0	0	10.78	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	19	NaN	1	4.2	91	930	1.777251845	0.3	147	7.62	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	20	NaN	0.5	7.25	64	940	1.169108577	0	0	10.13	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	21	NaN	0.412	5.55	78	956	1.707712828	0	0	8.73	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	22	NaN	1	3.9	89	944	1.160900905	0	0	7.38	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	23	NaN	0.412	6.65	91	936	2.617278008	0	0	9.63	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	24	NaN	1	3.85	92	931	1.695692142	0	0	7.34	0	0	29.50	0	0	15240	8000	10000	210.5	115	8600	192.323582	2155	4.5	0	42.67641797	0	0	4270	0	0
1977	4	25	NaN	0	7.75	77	958	1.36363687	0	0	10.54	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	26	NaN	0	12.8	86	972	1.43020303	0	0	14.68	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	27	NaN	0.162	4.45	87	976	2.386881542	0	0	7.83	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	28	NaN	0	4.45	88	976	1.001594513	0	0	7.83	0	0	27.00	0	0	10380	8000	10000	201	183	9200	270.0714131	2370	4.9	0	59.92858693	0	0	4730	0	0
1977	4	29	NaN	0.5	11.65	90	976	1.395756658	0	0	13.73	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	4	30	NaN	0.5	15.3	90	975	2.443688974	3.6	1764	16.73	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	1	NaN	0	5.85	89	974	2.525248676	0	0	8.98	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	2	NaN	0.375	7.75	89	970	1.071909058	0	0	10.54	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	3	NaN	0	14.75	89	963	2.144529017	0	0	16.28	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	4	NaN	0.212	15.85	82	945	2.386106014	0	0	17.18	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	5	NaN	0	7.2	88	946	1.913357023	34.8	17052	10.08	0	0	158.58	0	0	13320	8000	10000	772.3705887	184.5	9100	531.9588439	2370	4.965	0	118.0411561	0	0	5200	0	0
1977	5	6	NaN	0.462	1.95	89	945	1.66053487	0	0	5.78	0	0	22.00	0	0	11160	8000	10000	262	139	9000	204.5995554	2240	5.15	0	45.40044465	0	0	4100	0	0
1977	5	7	NaN	0.962	6.65	89	933	1.339854009	0	0	9.63	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	8	NaN	0.375	11.4	88	940	1.535997986	0	0	13.53	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	9	NaN	0.912	12.5	89	933	1.984447097	9.4	4606	14.43	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	10	NaN	0	10.8	89	931	1.707712828	3	1470	13.04	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	11	NaN	1	18.35	92	929	1.822878747	0	0	19.23	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	12	NaN	0.412	20.55	93	925	1.698729627	0	0	21.03	0	0	46.50	0	0	18540	8000	10000	106.5	66.5	7900	151.403671	1735	4.815	0	33.59632904	0	0	4475	0	0
1977	5	13	NaN	1	21.9	93	929	1.131753975	0	0	22.14	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	14	NaN	1	23.3	94	924	1.407001815	3.3	1617	23.29	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	15	NaN	0	21.4	88	951	2.078673758	0	0	21.73	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	16	NaN	1	19.2	89	944	2.455709659	0	0	19.92	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	17	NaN	0.462	16.4	93	927	1.231926352	1.8	882	17.63	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	18	NaN	0.962	20.85	95	932	1.33739817	6.6	3234	21.28	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	19	NaN	0.338	20.55	90	931	1.488496891	19.1	9359	21.03	0	0	145.58	0	0	18300	8000	10000	643.8705887	69	7300	229.151502	2025	4.845	0	50.848498	0	0	4790	0	0
1977	5	20	NaN	0.5	16.4	79	947	1.548341808	2.3	1127	17.63	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	21	NaN	0	16.65	88	946	1.291060368	0.5	245	17.83	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	22	NaN	0	16.4	85	942	1.743581001	12.7	6223	17.63	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	23	NaN	0.5	14.75	85	937	0.945497982	0	0	16.28	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	24	NaN	0	17.25	85	944	1.467557633	0	0	18.33	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	25	NaN	0.162	23.3	86	963	2.168441133	0	0	23.29	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	26	NaN	0.5	23.35	90	972	2.59853608	15.5	7595	23.33	0	0	145.58	0	0	19980	8000	10000	608.8705887	30	7300	278.2553953	1855	4.79	0	61.74460472	0	0	4575	0	0
1977	5	27	NaN	0.588	21.65	93	950	1.90443845	0.3	147	21.93	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	28	NaN	0.662	21.4	82	931	1.477316361	4.6	2254	21.73	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	29	NaN	0.038	17.2	94	937	1.087613502	2.8	1372	18.28	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	30	NaN	0.038	18.05	76	939	1.348643328	9.1	4459	18.98	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	5	31	NaN	0.912	12.8	83	932	1.418182345	7.1	3479	14.68	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	1	NaN	0.212	13.05	93	939	1.96202141	0	0	14.88	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	2	NaN	0.038	14.15	92	949	1.178867306	0	0	15.78	0	0	13.50	0	0	19200	8000	10000	21	19	7200	261.8874309	1805	4.83	0	58.11256915	0	0	4855	0	0
1977	6	3	NaN	0.25	18.6	96	944	2.213357134	0	0	19.43	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	4	NaN	0.125	18.6	82	936	1.53638575	0.5	245	19.43	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	5	NaN	1	10.3	95	940	1.281301639	14.5	7105	12.63	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	6	NaN	0.75	14.45	95	936	1.281301639	1	490	16.03	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	7	NaN	0.338	16.4	98	939	1.316458912	4.3	2107	17.63	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	8	NaN	0.462	11.35	98	925	1.987419954	0	0	13.49	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	9	NaN	0.125	13.6	95	925	2.033046856	0.8	392	15.33	0	0	139.08	0	0	17880	8000	10000	589.8705887	12.5	6800	229.151502	1515	4.86	0	50.848498	0	0	4985	0	0
1977	6	10	NaN	1	13.6	98	921	1.969518181	5.1	2499	15.33	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	11	NaN	0	13.65	92	945	1.926864137	0	0	15.37	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	12	NaN	1	12.5	93	937	1.572318551	3.8	1862	14.43	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	13	NaN	1	10	97	930	1.727876558	17.3	8477	12.38	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	14	NaN	0.75	12.2	92	936	1.881237235	19.1	9359	14.18	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	15	NaN	1	14.15	93	935	1.049418744	12.4	6076	15.78	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	16	NaN	0.962	16.65	96	939	1.000108084	0	0	17.83	0	0	13.00	0	0	24480	8000	10000	3.5	16.5	5800	261.8874309	1685	4.6	0	58.11256915	0	0	4440	0	0
1977	6	17	NaN	0.125	16.95	92	941	0.962688854	20.1	9849	18.08	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	18	NaN	0.838	14.2	92	932	1.778027373	0.8	392	15.82	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	19	NaN	0.462	12.8	94	933	1.626928653	7.6	3724	14.68	0	0	122.58	0	0	0	8000	10000	571.3705887	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	20	NaN	0.662	16.65	92	931	1.208789764	0	0	17.83	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	21	NaN	0.588	18.05	93	931	1.083089588	0	0	18.98	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	6	22	NaN	0.338	18.6	91	954	1.90443845	0	0	19.43	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
