"Location.ID","Sublocation","Station.ID","Date","Year","Time","Depth","End.Depth","Stratum","NO3","NO2","NH4","Susp.N","TDN","SRP","Susp.P","TDP","DIC","ELA.DIC","DOC","PC","chla","chla.hplc","Cl","SRSi","SO4","Conductivity","Na","K","Mg","Ca","Mn","TDFe","Fe2","Susp.Fe","pH.equil","pH.in.situ","Alkalinity","Org.acids","O2","H2S","TSS","Color","CH4","SO4.dnx","pH.rad","pCO2","Cl.dnx","DIC.pCO2","Analytical.ID","Sample.Note","Sample.Type","Field.Reference","Data.Set.ID"
227,"LA","CB",1969-07-07,69,NA,"2",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1043","","LA","69K1043","C01"
227,"LA","CB",1969-07-07,69,NA,"3",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1044","","LA","69K1044","C01"
227,"LA","CB",1969-07-07,69,NA,"5",NA,"",37,NA,NA,550,179,NA,1,4,NA,331,NA,1320,8.3,NA,NA,1.93,NA,NA,1.06,0.22,0.72,2.46,NA,NA,NA,NA,NA,6.15,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1045","","LA","69K1045","C01"
227,"LA","CB",1969-07-07,69,NA,"7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,517,NA,NA,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1046","","LA","69K1046","C01"
227,"LA","CB",1969-07-07,69,NA,"9",NA,"",17,NA,NA,772,219,NA,4,6,NA,784,NA,2010,5.9,NA,NA,2.71,NA,NA,1.16,0.31,0.79,3.82,NA,NA,NA,NA,NA,6.15,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1047","","LA","69K1047","C01"
227,"LA","CB",1969-07-09,69,NA,"0",NA,"EPI",NA,NA,31,163,NA,NA,NA,NA,NA,NA,NA,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1022","","LA","69K1022","C01"
227,"LA","CB",1969-07-09,69,NA,"2",NA,"",NA,NA,22,169,NA,NA,NA,NA,NA,NA,NA,1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1023","","LA","69K1023","C01"
227,"LA","CB",1969-07-09,69,NA,"3",NA,"",NA,NA,22,189,NA,NA,NA,NA,NA,NA,NA,1170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1024","","LA","69K1024","C01"
227,"LA","CB",1969-07-09,69,NA,"4",NA,"",NA,NA,19,195,NA,NA,NA,NA,NA,NA,NA,1260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1025","","LA","69K1025","C01"
227,"LA","CB",1969-07-09,69,NA,"5",NA,"",NA,NA,20,219,NA,NA,NA,NA,NA,NA,NA,1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1026","","LA","69K1026","C01"
227,"LA","CB",1969-07-09,69,NA,"6",NA,"",NA,NA,69,261,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1027","","LA","69K1027","C01"
227,"LA","CB",1969-07-09,69,NA,"7",NA,"",NA,NA,255,360,NA,NA,NA,NA,NA,NA,NA,3250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1028","","LA","69K1028","C01"
227,"LA","CB",1969-07-09,69,NA,"8",NA,"",NA,NA,470,441,NA,NA,NA,NA,NA,NA,NA,4130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1029","","LA","69K1029","C01"
227,"LA","CB",1969-07-09,69,NA,"9",NA,"",NA,NA,680,505,NA,NA,NA,NA,NA,NA,NA,3710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1030","","LA","69K1030","C01"
227,"LA","CB",1969-07-17,69,NA,"0",NA,"EPI",92,NA,12,196,266,NA,4,16,NA,NA,NA,1465,10.2,NA,NA,1.3,NA,NA,2.21,0.2,0.72,2.29,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1114","","LA","69K1114","C01"
227,"LA","CB",1969-07-17,69,NA,"2",NA,"",27,NA,29,221,262,NA,4,7,NA,NA,NA,1480,7.8,NA,NA,1.3,NA,NA,1.74,0.2,0.65,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1115","","LA","69K1115","C01"
227,"LA","CB",1969-07-17,69,NA,"3",NA,"",92,NA,10,139,183,NA,4,5,NA,NA,NA,1060,11,NA,NA,1.24,NA,NA,1.42,0.21,0.65,1.86,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1116","","LA","69K1116","C01"
227,"LA","CB",1969-07-17,69,NA,"4",NA,"",4,NA,12,143,156,NA,1,5,NA,NA,NA,1040,12.9,NA,NA,1.27,NA,NA,1.14,0.22,0.68,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1117","","LA","69K1117","C01"
227,"LA","CB",1969-07-17,69,NA,"5",NA,"",6,NA,7,239,145,NA,2,12,NA,NA,NA,1610,38.5,NA,NA,1.71,NA,NA,1.16,0.23,0.72,2.13,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1118","","LA","69K1118","C01"
227,"LA","CB",1969-07-17,69,NA,"6",NA,"",38,NA,50,154,188,NA,2,22,NA,NA,NA,1235,29.2,NA,NA,2.02,NA,NA,1.35,0.28,0.74,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1119","","LA","69K1119","C01"
227,"LA","CB",1969-07-17,69,NA,"7",NA,"",7,NA,188,345,220,NA,6,2,NA,NA,NA,2890,40.1,NA,NA,2.42,NA,NA,1.5,0.28,0.8,2.84,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1120","","LA","69K1120","C01"
227,"LA","CB",1969-07-17,69,NA,"8",NA,"",3,NA,408,289,219,NA,4,1,NA,NA,NA,2225,42,NA,NA,2.55,NA,NA,1.27,0.32,0.82,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1121","","LA","69K1121","C01"
227,"LA","CB",1969-07-17,69,NA,"9",NA,"",5,NA,492,281,183,NA,6,1,NA,NA,NA,2250,41.2,NA,NA,2.64,NA,NA,1.56,0.31,0.82,3.55,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1122","","LA","69K1122","C01"
227,"LA","CB",1969-07-22,69,NA,"0",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2528","","LA","69K2528","C01"
227,"LA","CB",1969-07-22,69,NA,"0",NA,"EPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2530","","LA","69K2530","C01"
227,"LA","CB",1969-07-22,69,NA,"1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2529","","LA","69K2529","C01"
227,"LA","CB",1969-07-22,69,NA,"2",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2531","","LA","69K2531","C01"
227,"LA","CB",1969-07-22,69,NA,"3",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2532","","LA","69K2532","C01"
227,"LA","CB",1969-07-22,69,NA,"5",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2533","","LA","69K2533","C01"
227,"LA","CB",1969-07-22,69,NA,"7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.07,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2534","","LA","69K2534","C01"
227,"LA","CB",1969-07-22,69,NA,"10",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2535","","LA","69K2535","C01"
227,"LA","CB",1969-07-24,69,NA,"0",NA,"",74,NA,5,220,250,NA,31,14,NA,NA,NA,1700,12.6,NA,NA,1.65,NA,NA,2.03,0.21,0.65,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1211","","LA","69K1211","C01"
227,"LA","CB",1969-07-24,69,NA,"0",NA,"EPI",74,NA,5,240,250,NA,16,12,NA,NA,NA,1880,13.2,NA,NA,1.71,NA,NA,1.99,0.21,0.66,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1213","","LA","69K1213","C01"
227,"LA","CB",1969-07-24,69,NA,"1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1212","","LA","69K1212","C01"
227,"LA","CB",1969-07-24,69,NA,"2",NA,"",77,NA,6,270,275,NA,18,8,NA,NA,NA,2220,13.5,NA,NA,1.75,NA,NA,2.08,0.21,0.65,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1214","","LA","69K1214","C01"
227,"LA","CB",1969-07-24,69,NA,"3",NA,"",58,NA,7,250,245,NA,19,8,NA,NA,NA,1960,13.7,NA,NA,1.83,NA,NA,1.89,0.19,0.66,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1215","","LA","69K1215","C01"
227,"LA","CB",1969-07-24,69,NA,"4",NA,"",13,NA,4,180,175,NA,14,9,NA,NA,NA,1380,18.6,NA,NA,1.86,NA,NA,1.35,0.2,0.68,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1216","","LA","69K1216","C01"
227,"LA","CB",1969-07-24,69,NA,"5",NA,"",4,NA,8,140,155,NA,10,7,NA,NA,NA,1220,19,NA,NA,2.26,NA,NA,1.27,0.23,0.71,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1217","","LA","69K1217","C01"
227,"LA","CB",1969-07-24,69,NA,"6",NA,"",23,NA,25,190,140,NA,18,6,NA,NA,NA,1570,18.6,NA,NA,2.8,NA,NA,1.27,0.27,0.75,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1218","","LA","69K1218","C01"
227,"LA","CB",1969-07-24,69,NA,"7",NA,"",9,NA,176,240,145,NA,31,10,NA,NA,NA,2350,37.5,NA,NA,3.36,NA,NA,1.48,0.28,0.8,2.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1219","","LA","69K1219","C01"
227,"LA","CB",1969-07-24,69,NA,"8",NA,"",18,NA,550,280,460,NA,31,56,NA,NA,NA,2040,37.2,NA,NA,3.6,NA,NA,1.41,0.28,0.84,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1220","","LA","69K1220","C01"
227,"LA","CB",1969-07-24,69,NA,"9",NA,"",13,NA,650,260,540,NA,34,44,NA,NA,NA,1710,30.2,NA,NA,3.76,NA,NA,1.3,0.28,0.82,3.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1221","","LA","69K1221","C01"
227,"LA","CB",1969-07-30,69,NA,"0",NA,"EPI",107,NA,16,260,275,NA,33,13,NA,NA,NA,2120,15,NA,NA,1.75,NA,NA,2.28,0.21,0.71,1.76,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1223","","LA","69K1223","C01"
227,"LA","CB",1969-07-30,69,NA,"2",NA,"",125,NA,24,270,320,NA,56,14,NA,NA,NA,2180,15.8,NA,NA,1.78,NA,NA,2.2,0.2,0.76,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1224","","LA","69K1224","C01"
227,"LA","CB",1969-07-30,69,NA,"3",NA,"",8,NA,11,160,170,NA,18,8,NA,NA,NA,1250,12.2,NA,NA,1.9,NA,NA,1.4,0.22,0.74,1.73,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1225","","LA","69K1225","C01"
227,"LA","CB",1969-07-30,69,NA,"4",NA,"",2,NA,11,340,170,NA,18,7,NA,NA,NA,2360,40,NA,NA,2.02,NA,NA,1.16,0.22,0.73,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1226","","LA","69K1226","C01"
227,"LA","CB",1969-07-30,69,NA,"5",NA,"",3,NA,35,140,145,NA,22,8,NA,NA,NA,1070,11.8,NA,NA,2.43,NA,NA,1.22,0.27,0.74,2.08,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1227","","LA","69K1227","C01"
227,"LA","CB",1969-07-30,69,NA,"6",NA,"",1,NA,45,310,145,NA,22,11,NA,NA,NA,2240,32.6,NA,NA,3.16,NA,NA,1.28,0.32,0.81,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1228","","LA","69K1228","C01"
227,"LA","CB",1969-07-30,69,NA,"7",NA,"",3,NA,280,240,210,NA,39,10,NA,NA,NA,2380,45.5,NA,NA,3.55,NA,NA,1.61,0.32,0.84,3.13,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1229","","LA","69K1229","C01"
227,"LA","CB",1969-07-30,69,NA,"8",NA,"",7,NA,615,290,750,NA,36,50,NA,NA,NA,2180,31.4,NA,NA,3.9,NA,NA,1.47,0.36,0.91,3.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1230","","LA","69K1230","C01"
227,"LA","CB",1969-07-30,69,NA,"9",NA,"",4,NA,990,390,560,NA,34,50,NA,NA,NA,2510,32.5,NA,NA,4.05,NA,NA,1.31,0.35,0.86,3.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1231","","LA","69K1231","C01"
227,"LA","CB",1969-08-03,69,NA,"0",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2536","","LA","69K2536","C01"
227,"LA","CB",1969-08-03,69,NA,"0",NA,"EPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2538","","LA","69K2538","C01"
227,"LA","CB",1969-08-03,69,NA,"1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2537","","LA","69K2537","C01"
227,"LA","CB",1969-08-03,69,NA,"2",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2539","","LA","69K2539","C01"
227,"LA","CB",1969-08-03,69,NA,"3",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2540","","LA","69K2540","C01"
227,"LA","CB",1969-08-03,69,NA,"5",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2541","","LA","69K2541","C01"
227,"LA","CB",1969-08-03,69,NA,"7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2542","","LA","69K2542","C01"
227,"LA","CB",1969-08-07,69,NA,"0",NA,"EPI",79,NA,8,300,255,NA,29,5,NA,NA,NA,2640,24.1,NA,NA,1.68,NA,NA,2.19,0.18,0.81,1.38,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1519","","LA","69K1519","C01"
227,"LA","CB",1969-08-07,69,NA,"2",NA,"",91,NA,8,260,255,NA,27,4,NA,NA,NA,2270,21.5,NA,NA,1.68,NA,NA,2.24,0.19,0.7,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1520","","LA","69K1520","C01"
227,"LA","CB",1969-08-07,69,NA,"3",NA,"",70,NA,4,306,285,NA,23,6,NA,NA,NA,2750,23,NA,NA,1.64,NA,NA,2.16,0.15,0.66,1.51,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1521","","LA","69K1521","C01"
227,"LA","CB",1969-08-07,69,NA,"4",NA,"",4,NA,22,186,140,NA,26,5,NA,NA,NA,2180,24.7,NA,NA,1.53,NA,NA,1.37,0.22,0.72,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1522","","LA","69K1522","C01"
227,"LA","CB",1969-08-07,69,NA,"5",NA,"",3,NA,47,153,165,NA,15,8,NA,NA,NA,1430,29.6,NA,NA,1.97,NA,NA,1.22,0.25,0.77,1.89,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1523","","LA","69K1523","C01"
227,"LA","CB",1969-08-07,69,NA,"6",NA,"",3,NA,25,190,155,NA,14,7,NA,NA,NA,1620,30.4,NA,NA,2.37,NA,NA,1.26,0.27,0.78,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1524","","LA","69K1524","C01"
227,"LA","CB",1969-08-07,69,NA,"7",NA,"",3,NA,346,306,490,NA,38,1,NA,NA,NA,2090,44.2,NA,NA,3.18,NA,NA,1.6,0.28,0.85,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1525","","LA","69K1525","C01"
227,"LA","CB",1969-08-07,69,NA,"8",NA,"",3,NA,367,250,535,NA,31,1,NA,NA,NA,1960,44.2,NA,NA,3.1,NA,NA,1.4,0.32,0.85,3.19,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1526","","LA","69K1526","C01"
227,"LA","CB",1969-08-07,69,NA,"9",NA,"",4,NA,577,290,544,NA,28,1,NA,NA,NA,1960,32.2,NA,NA,3.36,NA,NA,1.39,0.32,0.86,3.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1527","","LA","69K1527","C01"
227,"LA","CB",1969-08-20,69,NA,"0",NA,"EPI",116,NA,5,230,310,NA,20,8,NA,NA,NA,2260,8.5,NA,NA,1.64,NA,NA,2.48,0.15,0.78,1.43,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1531","","LA","69K1531","C01"
227,"LA","CB",1969-08-20,69,NA,"0",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1529","","LA","69K1529","C01"
227,"LA","CB",1969-08-20,69,NA,"1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1530","","LA","69K1530","C01"
227,"LA","CB",1969-08-20,69,NA,"2",NA,"",117,NA,1,180,295,NA,15,6,NA,NA,NA,1840,11.7,NA,NA,1.58,NA,NA,2.44,0.15,0.71,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1532","","LA","69K1532","C01"
227,"LA","CB",1969-08-20,69,NA,"3",NA,"",65,NA,1,210,290,NA,20,5,NA,NA,NA,2260,12.3,NA,NA,1.49,NA,NA,2.31,0.15,0.66,1.43,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1533","","LA","69K1533","C01"
227,"LA","CB",1969-08-20,69,NA,"4",NA,"",60,NA,17,190,315,NA,18,2,NA,NA,NA,1890,NA,NA,NA,1.4,NA,NA,1.88,0.18,0.71,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1534","","LA","69K1534","C01"
227,"LA","CB",1969-08-20,69,NA,"5",NA,"",8,NA,127,240,180,NA,27,1,NA,NA,NA,2050,16.2,NA,NA,1.79,NA,NA,1.41,0.25,0.75,1.95,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1535","","LA","69K1535","C01"
227,"LA","CB",1969-08-20,69,NA,"6",NA,"",2,NA,42,220,125,NA,26,3,NA,NA,NA,1840,NA,NA,NA,1.99,NA,NA,1.41,0.27,0.78,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1536","","LA","69K1536","C01"
227,"LA","CB",1969-08-20,69,NA,"7",NA,"",1,NA,188,220,340,NA,23,1,NA,NA,NA,2210,29.7,NA,NA,2.29,NA,NA,1.54,0.28,0.84,2.81,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1537","","LA","69K1537","C01"
227,"LA","CB",1969-08-20,69,NA,"8",NA,"",2,NA,344,210,365,NA,41,1,NA,NA,NA,1610,NA,NA,NA,2.38,NA,NA,1.55,0.32,0.88,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1538","","LA","69K1538","C01"
227,"LA","CB",1969-08-20,69,NA,"9",NA,"",2,NA,1000,225,770,NA,46,1,NA,NA,NA,1580,NA,NA,NA,2.59,NA,NA,1.31,0.32,0.86,3.94,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1539","","LA","69K1539","C01"
227,"LA","CB",1969-08-22,69,NA,"0",NA,"EPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2544","","LA","69K2544","C01"
227,"LA","CB",1969-08-22,69,NA,"3",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2545","","LA","69K2545","C01"
227,"LA","CB",1969-08-22,69,NA,"5",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2546","","LA","69K2546","C01"
227,"LA","CB",1969-08-22,69,NA,"7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2547","","LA","69K2547","C01"
